country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",27-03-2025 13:00,30.736056,76.209694,SO2,1,31,15
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",27-03-2025 13:00,30.649961,76.331442,NO2,25,32,27
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",27-03-2025 13:00,30.649961,76.331442,NH3,7,7,7
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",27-03-2025 13:00,30.649961,76.331442,SO2,12,37,18
India,Punjab,Patiala,"Model Town, Patiala - PPCB",27-03-2025 13:00,30.349388,76.366642,PM2.5,57,190,118
India,Punjab,Patiala,"Model Town, Patiala - PPCB",27-03-2025 13:00,30.349388,76.366642,NO2,17,47,28
India,Punjab,Patiala,"Model Town, Patiala - PPCB",27-03-2025 13:00,30.349388,76.366642,OZONE,5,136,26
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",27-03-2025 13:00,26.470859,74.646594,PM10,61,91,78
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",27-03-2025 13:00,26.470859,74.646594,SO2,5,13,8
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",27-03-2025 13:00,21.8004996,83.8396977,PM2.5,59,232,130
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",27-03-2025 13:00,21.8004996,83.8396977,CO,19,62,32
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",27-03-2025 13:00,20.94185,86.1151,PM2.5,60,233,110
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",27-03-2025 13:00,20.94185,86.1151,SO2,2,104,21
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",27-03-2025 13:00,20.94185,86.1151,CO,32,50,40
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",27-03-2025 13:00,20.48891,85.84768,PM2.5,28,73,42
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",27-03-2025 13:00,20.48891,85.84768,PM10,57,131,84
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",27-03-2025 13:00,20.48891,85.84768,NH3,1,4,2
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",27-03-2025 13:00,20.48891,85.84768,OZONE,2,191,182
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",27-03-2025 13:00,28.194909,76.862296,OZONE,11,66,34
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",27-03-2025 13:00,28.018792,73.292658,CO,8,40,14
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",27-03-2025 13:00,28.018792,73.292658,OZONE,48,122,72
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",27-03-2025 13:00,25.435774,75.644272,PM10,89,408,156
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",27-03-2025 13:00,25.435774,75.644272,NO2,8,109,33
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",27-03-2025 13:00,24.892047,74.623527,PM10,56,165,104
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",27-03-2025 13:00,21.606865,85.510538,PM10,101,151,125
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",27-03-2025 13:00,21.606865,85.510538,NO2,18,32,23
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",27-03-2025 13:00,21.606865,85.510538,CO,30,34,32
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",27-03-2025 13:00,21.869985,85.167016,PM10,98,125,112
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",27-03-2025 13:00,21.869985,85.167016,SO2,35,37,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",27-03-2025 13:00,11.9309,79.8027,NO2,2,29,11
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",27-03-2025 13:00,27.554793,76.611536,PM10,37,89,63
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",27-03-2025 13:00,23.55519,74.44001,NO2,9,35,20
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",27-03-2025 13:00,25.106006,76.469948,NH3,3,6,4
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",27-03-2025 13:00,25.106006,76.469948,CO,20,144,27
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",27-03-2025 13:00,25.747299,71.393989,SO2,4,8,6
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",27-03-2025 13:00,31.62,74.876512,NH3,6,11,7
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",27-03-2025 13:00,31.62,74.876512,OZONE,48,63,53
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",27-03-2025 13:00,30.233011,74.907758,PM10,34,70,50
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",27-03-2025 13:00,30.233011,74.907758,NO2,22,24,23
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",27-03-2025 13:00,30.233011,74.907758,CO,12,102,28
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",27-03-2025 13:00,31.321907,75.578914,NH3,2,4,2
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",27-03-2025 13:00,31.321907,75.578914,SO2,19,21,20
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",27-03-2025 13:00,31.321907,75.578914,CO,31,42,37
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",27-03-2025 13:00,30.736056,76.209694,PM2.5,27,244,83
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",27-03-2025 13:00,22.265816,86.174829,OZONE,1,30,13
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",27-03-2025 13:00,22.18972222,84.86277778,PM10,91,107,94
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",27-03-2025 13:00,28.194909,76.862296,PM10,44,253,153
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",27-03-2025 13:00,26.960669,75.771817,PM2.5,27,290,81
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",27-03-2025 13:00,26.9502929,75.730943,PM10,49,172,123
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",27-03-2025 13:00,26.9502929,75.730943,NO2,16,100,42
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",27-03-2025 13:00,26.912329,70.909168,PM10,44,411,135
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",27-03-2025 13:00,26.912329,70.909168,CO,8,19,14
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",27-03-2025 13:00,25.344694,72.626208,CO,8,23,12
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",27-03-2025 13:00,24.588397,76.172782,PM10,58,178,100
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",27-03-2025 13:00,24.892047,74.623527,OZONE,3,187,69
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",27-03-2025 13:00,28.296139,74.961696,PM10,63,123,93
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",27-03-2025 13:00,26.895552,76.334753,PM2.5,23,344,78
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",27-03-2025 13:00,26.895552,76.334753,PM10,49,325,105
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",27-03-2025 13:00,26.895552,76.334753,OZONE,2,134,52
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",27-03-2025 13:00,26.699557,77.898881,PM2.5,17,222,76
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",27-03-2025 13:00,23.837789,73.714926,PM10,87,126,106
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",27-03-2025 13:00,24.588397,76.172782,CO,4,76,64
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",27-03-2025 13:00,28.108988,75.386577,NO2,11,39,22
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",27-03-2025 13:00,28.108988,75.386577,SO2,1,10,7
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",27-03-2025 13:00,26.268249,73.0193853,PM2.5,11,140,56
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",27-03-2025 13:00,26.29581,73.082283,PM10,38,145,82
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",27-03-2025 13:00,26.29581,73.082283,SO2,3,17,9
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",27-03-2025 13:00,26.215415,73.070156,SO2,3,13,6
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",27-03-2025 13:00,26.031443,76.359327,OZONE,18,180,151
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",27-03-2025 13:00,27.608912,75.153302,NH3,5,11,7
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",27-03-2025 13:00,27.608912,75.153302,SO2,7,9,8
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",27-03-2025 13:00,27.608912,75.153302,CO,13,88,19
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",27-03-2025 13:00,24.885261,72.857549,PM10,43,137,86
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",27-03-2025 13:00,29.931624,73.864511,PM10,159,500,309
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",27-03-2025 13:00,27.213494,73.734444,NH3,4,8,6
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",27-03-2025 13:00,27.213494,73.734444,CO,16,32,22
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",27-03-2025 13:00,25.771061,73.340227,CO,30,70,37
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",27-03-2025 13:00,25.771061,73.340227,OZONE,6,81,14
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",27-03-2025 13:00,26.031443,76.359327,PM10,87,417,167
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",27-03-2025 13:00,25.16409,75.858137,NH3,5,7,6
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",27-03-2025 13:00,25.196024,75.855668,SO2,7,24,13
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",27-03-2025 13:00,25.14389,75.821256,SO2,12,58,21
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",27-03-2025 13:00,27.213494,73.734444,PM10,92,388,166
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",27-03-2025 13:00,26.843698,75.766894,PM2.5,32,251,75
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",27-03-2025 13:00,26.843698,75.766894,OZONE,9,113,60
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",27-03-2025 13:00,26.9164092,75.7994901,PM10,45,45,45
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",27-03-2025 13:00,26.9164092,75.7994901,SO2,45,45,45
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",27-03-2025 13:00,26.9164092,75.7994901,CO,45,45,45
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",27-03-2025 13:00,29.61075,74.283608,NO2,9,47,21
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",27-03-2025 13:00,26.902909,75.836858,NO2,15,156,78
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",27-03-2025 13:00,26.902909,75.836858,CO,3,111,40
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",27-03-2025 13:00,26.902909,75.836858,OZONE,10,50,30
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",27-03-2025 13:00,26.253384,72.976571,PM2.5,17,71,38
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",27-03-2025 13:00,26.253384,72.976571,SO2,2,17,7
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",27-03-2025 13:00,26.253384,72.976571,OZONE,45,122,74
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",27-03-2025 13:00,24.5886166,73.6321397,SO2,1,18,8
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27-03-2025 13:00,27.33853,88.614099,OZONE,20,108,47
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",27-03-2025 13:00,11.06825,79.07033,PM2.5,32,53,41
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",27-03-2025 13:00,11.06825,79.07033,PM10,42,66,53
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",27-03-2025 13:00,11.06825,79.07033,SO2,10,10,10
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",27-03-2025 13:00,12.8777316,80.0834807,NO2,13,14,14
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",27-03-2025 13:00,12.8777316,80.0834807,NH3,2,2,2
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",27-03-2025 13:00,12.8777316,80.0834807,SO2,15,17,16
India,Tamil45du,Chen45i,"Alandur Bus Depot, Chen45i - CPCB",27-03-2025 13:00,12.9099161,80.1076538,PM2.5,45,45,45
India,Tamil45du,Chen45i,"Alandur Bus Depot, Chen45i - CPCB",27-03-2025 13:00,12.9099161,80.1076538,PM10,45,45,45
India,Tamil45du,Chen45i,"Alandur Bus Depot, Chen45i - CPCB",27-03-2025 13:00,12.9099161,80.1076538,SO2,45,45,45
India,Tamil45du,Chen45i,"Alandur Bus Depot, Chen45i - CPCB",27-03-2025 13:00,12.9099161,80.1076538,CO,45,45,45
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",27-03-2025 13:00,10.798548,79.838212,CO,12,19,16
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",27-03-2025 13:00,11.273992,78.163545,PM10,50,109,75
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",27-03-2025 13:00,11.273992,78.163545,NO2,8,8,8
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",27-03-2025 13:00,11.273992,78.163545,SO2,13,18,15
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",27-03-2025 13:00,11.4068288,76.7138973,PM2.5,53,239,100
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",27-03-2025 13:00,11.4068288,76.7138973,NH3,12,17,16
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",27-03-2025 13:00,11.4068288,76.7138973,SO2,22,23,22
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",27-03-2025 13:00,11.4068288,76.7138973,CO,24,27,26
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",27-03-2025 13:00,10.681158,78.741746,PM10,32,56,47
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",27-03-2025 13:00,11.258242,77.552761,NO2,2,4,3
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",27-03-2025 13:00,13.1662,80.2584,OZONE,32,55,42
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",27-03-2025 13:00,13.164544,80.26285,SO2,12,20,15
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",27-03-2025 13:00,12.9533,80.2357,NO2,4,17,9
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",27-03-2025 13:00,13.1036,80.2909,NH3,3,5,4
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",27-03-2025 13:00,13.0052189,80.2398125,PM2.5,40,87,56
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",27-03-2025 13:00,11.0328,77.0349,PM2.5,44,88,65
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",27-03-2025 13:00,11.0328,77.0349,NH3,2,2,2
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",27-03-2025 13:00,10.358535,77.984321,PM2.5,49,83,66
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",27-03-2025 13:00,10.358535,77.984321,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",27-03-2025 13:00,13.4127,80.1081,PM2.5,52,365,120
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",27-03-2025 13:00,13.4127,80.1081,NO2,9,35,23
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",27-03-2025 13:00,12.746998,77.813811,PM2.5,71,96,87
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",27-03-2025 13:00,12.746998,77.813811,PM10,82,98,90
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",27-03-2025 13:00,12.746998,77.813811,NO2,1,2,2
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",27-03-2025 13:00,10.96782,78.080882,OZONE,10,51,24
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",27-03-2025 13:00,9.865935,78.022669,NO2,18,19,18
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",27-03-2025 13:00,9.865935,78.022669,SO2,23,25,24
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",27-03-2025 13:00,9.865935,78.022669,CO,26,34,30
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",27-03-2025 13:00,10.798548,79.838212,PM10,32,59,43
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",27-03-2025 13:00,10.798548,79.838212,NH3,2,2,2
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",27-03-2025 13:00,29.931624,73.864511,SO2,2,16,10
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",27-03-2025 13:00,26.159933,75.780517,NH3,5,9,7
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",27-03-2025 13:00,26.159933,75.780517,CO,16,84,22
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",27-03-2025 13:00,24.5886166,73.6321397,PM10,73,145,100
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",27-03-2025 13:00,10.423417,78.784889,NH3,2,3,2
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",27-03-2025 13:00,9.36399,78.831977,NO2,3,3,3
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",27-03-2025 13:00,9.36399,78.831977,SO2,12,18,13
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",27-03-2025 13:00,9.36399,78.831977,OZONE,13,15,14
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",27-03-2025 13:00,10.942451,76.978996,PM10,49,125,82
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",27-03-2025 13:00,10.942451,76.978996,OZONE,10,153,39
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",27-03-2025 13:00,11.6829898,79.7532099,SO2,10,11,10
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",27-03-2025 13:00,13.1662,80.2584,NO2,2,7,5
India,Tamil45du,Chen45i,"Ma45li Village, Chen45i - TNPCB",27-03-2025 13:00,13.1662,80.2584,NH3,45,45,45
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",27-03-2025 13:00,17.429398,78.569354,PM10,97,118,101
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",27-03-2025 13:00,17.429398,78.569354,NO2,16,17,16
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",27-03-2025 13:00,17.429398,78.569354,SO2,14,25,23
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",27-03-2025 13:00,17.37206,78.50864,CO,20,62,29
India,Telanga45,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",27-03-2025 13:00,17.528544,78.286195,PM2.5,45,45,45
India,Telanga45,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",27-03-2025 13:00,17.528544,78.286195,SO2,45,45,45
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",27-03-2025 13:00,17.528544,78.286195,OZONE,43,48,46
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",27-03-2025 13:00,17.4559458,78.4332152,PM2.5,44,70,56
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",27-03-2025 13:00,17.4559458,78.4332152,SO2,1,17,5
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",27-03-2025 13:00,17.417094,78.457437,PM2.5,56,85,70
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",27-03-2025 13:00,17.417094,78.457437,SO2,7,13,10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27-03-2025 13:00,27.19412,77.96237,OZONE,2,8,4
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27-03-2025 13:00,27.169338,78.03582,NO2,16,16,16
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27-03-2025 13:00,27.169338,78.03582,SO2,40,56,49
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27-03-2025 13:00,27.169338,78.03582,CO,10,106,31
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27-03-2025 13:00,27.169338,78.03582,OZONE,1,92,53
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27-03-2025 13:00,27.19862,77.92066,OZONE,1,4,2
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",27-03-2025 13:00,28.964949,77.278761,SO2,22,100,67
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",27-03-2025 13:00,17.349694,78.451437,SO2,1,9,5
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",27-03-2025 13:00,17.349694,78.451437,CO,6,16,8
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",27-03-2025 13:00,23.8175497,91.2726974,NH3,2,10,3
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27-03-2025 13:00,27.23711,78.01936,SO2,4,16,8
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27-03-2025 13:00,27.106972,78.000111,PM10,2,157,87
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27-03-2025 13:00,27.106972,78.000111,SO2,12,26,20
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",27-03-2025 13:00,17.540891,78.358528,OZONE,34,56,50
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",27-03-2025 13:00,17.460103,78.334361,CO,24,54,30
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",27-03-2025 13:00,17.470431,78.566959,PM2.5,57,141,81
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",27-03-2025 13:00,17.470431,78.566959,CO,28,64,50
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",27-03-2025 13:00,17.5184,78.278777,CO,16,65,25
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",27-03-2025 13:00,17.585705,78.126199,OZONE,39,48,41
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",27-03-2025 13:00,17.393559,78.339194,PM2.5,43,60,48
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",27-03-2025 13:00,11.679111,78.125052,PM2.5,52,98,68
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",27-03-2025 13:00,11.679111,78.125052,NO2,12,12,12
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",27-03-2025 13:00,11.679111,78.125052,CO,35,36,36
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",27-03-2025 13:00,11.679111,78.125052,OZONE,16,17,16
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",27-03-2025 13:00,11.0973603,77.3228673,NO2,3,24,9
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",27-03-2025 13:00,12.909494,79.131861,NH3,1,1,1
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",27-03-2025 13:00,17.393559,78.339194,SO2,14,18,15
India,Telanga45,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",27-03-2025 13:00,17.544899,78.486949,NO2,45,45,45
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27-03-2025 13:00,27.19865833,78.00598056,OZONE,4,97,41
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",27-03-2025 13:00,26.86812,81.005119,PM10,49,139,87
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",27-03-2025 13:00,26.906111,80.948222,NH3,3,20,14
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",27-03-2025 13:00,26.906111,80.948222,CO,14,67,44
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",27-03-2025 13:00,26.90723,80.98579,PM2.5,21,76,50
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",27-03-2025 13:00,26.90723,80.98579,NO2,22,23,23
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",27-03-2025 13:00,26.8458805,80.9365541,PM2.5,47,301,187
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",27-03-2025 13:00,26.8458805,80.9365541,NH3,10,25,17
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",27-03-2025 13:00,26.83399722,80.8917361,PM2.5,16,317,170
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",27-03-2025 13:00,26.83399722,80.8917361,NO2,25,39,33
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",27-03-2025 13:00,26.730136,83.433859,OZONE,8,57,17
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",27-03-2025 13:00,28.47272,77.482,NO2,12,159,95
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",27-03-2025 13:00,28.47272,77.482,SO2,11,27,17
